,_id,asin,overall,reviewText,reviewTime,reviewerID,summary,unixReviewTime,verified
850,Row(oid='644ead33f66a6378cafa3ede'),B018SZT3BK,5,"I have an older 7"" and enjoyed that very much.  My eyes are getting older and the 8"" is great.  I love the blue light blocker.  I have only tried alexa once and it seems like fun.  I was surprised that the pictures I took with the 2 mp camera.  I was worried that the camera would be poor quality.  The pics are very nice.  For the $65.00 price, this is a very nice tablet.

My only con is that the Kindle app is a little different from the one on the b&w kindles.  The ""goto"" is not the same.  There is no goto for chapters.  I miss that.","05 17, 2017",A1UJIY3YL239BB,Great tablet at such a low price.,1494979200,TRUE
851,Row(oid='644ead33f66a6378cafa3f09'),B018SZT3BK,5,"I love my fire HD 8 Tablet with alexa.  I had a kindle fire 7 and the difference is wonderful, so much more power and new things for me to learn since I just started learning about computers on the last one I ever had this is a little more of a challenge but fun!  I love the alexa feature,  I just read all about her and what information she will give just by asking her. Great features. You can add so much th by buying a card to it. I bought 32th with my new fire HD 8 so if I need to add more I can.","05 17, 2017",A3U5MRCXX9D3ZM,"I love the new features with the Fire HD 8, the initial 32gb and I can add up to 205 more to it plus the alexa",1494979200,TRUE
852,Row(oid='644ead33f66a6378cafa401d'),B018SZT3BK,5,"this kindle is wonderful alexa is awesome it doesn't even feel like your talking to a computer talk in a normal voice she picks up everything and
the kindle is beautiful vibrant and has so many great features best of all its affordable the battery last a very long time I charge every two days and I'm on my kindle most of the day I just love it so much and 16gb of internal memory is a lot lol even though you think it isn't I have lots of movies videos games and so many books I will be reading for years I am a proud amazon prime member and a happy kindle owner","05 15, 2017",AY3LP6C1BXV3K,this kindle is wonderful alexa is awesome it doesn't even feel like your ...,1494806400,TRUE
853,Row(oid='644ead33f66a6378cafa4543'),B018SZT3BK,5,Happy with new fire HD8 with alexa  except for one thing we are waiting for you to release the 360 app. so that we can get books from our public library . Do you have any idea when you will be release the 360 app.?????  we will be waiting to hear your response. Bob.,"04 29, 2017",A35ZP6SA79F9YB,Happy with new fire HD8 with alexa except for one ...,1493424000,TRUE
854,Row(oid='644ead33f66a6378cafa45b5'),B018SZT3BK,4,Is a nice tablet. Cant figure out how to get alexa to work on it though ,"04 27, 2017",A1DAU3Q0QUKGLT,Four Stars,1493251200,TRUE
855,Row(oid='644ead33f66a6378cafa4659'),B018SZT3BK,5,Love my fire. This is the 5th one I have owned. I just wished I had gotten it without the ads. They are a bit annoying. Love alexa.,"04 26, 2017",A3BC2B0RSPTWYX,Love the kindle,1493164800,TRUE
856,Row(oid='644ead33f66a6378cafa4765'),B018SZT3BK,1,Could not access alexa. Asked for a different Wi-Fi. Hard enough to sync fire hd 8 with home wifi. Didn't want another frustration.,"04 24, 2017",ANDJEMAAIPRZY,Could not access alexa. Asked for a different Wi-Fi ...,1492992000,TRUE
857,Row(oid='644ead33f66a6378cafa4898'),B018SZT3BK,5,was very excited to rec this since my old kindle hd (original ) was acting up and not working correctly. I was impressed that all my content from old one was automatically transferred to my new one. I had to contact customer service because the alexa did not work . spent 1 hour on phone with the rep who was very nice and helpful. finally after 3 updates that were needed in order for it to work my alexa works and is great. didn't think I would like it but do.,"04 21, 2017",A2LJX06NEG91GH,spent 1 hour on phone with the rep who was very nice and helpful,1492732800,TRUE
858,Row(oid='644ead33f66a6378cafa4d09'),B018SZT3BK,5,"I like what it can do, especially alexa","04 5, 2017",A13ONLSTC7847G,Five Stars,1491350400,TRUE
859,Row(oid='644ead33f66a6378cafa4f12'),B018SZT3BK,5,"Really like it and surprise by alexa
Very easy to use
One thing that was missing is help app that was included on my third generation kindle
Otherwise great","03 29, 2017",A3O14ENKLMLN1S,Fire,1490745600,TRUE
860,Row(oid='644ead33f66a6378cafa502d'),B018SZT3BK,5,"Great tablet!  It was my 2nd choice because the 10 inch tablet I ordered disappeared somewhere in transit; and, when I tried to order another one, they were out of stock.  Be that as it may, I do love the tablet.  I have owned a number of Amazon tablets; and, they have usually been excellent.  The only complaint is it is difficult to get ""normal"" android apps to run on them (although there is a work around but it is a pain in the *ss to install them!).  Mainly, though, I use them to read kindle books and listen to audio books.  I may use it also to watch video.  I do love the ability to change the back light from an eye destroying blue to a reddish hue at night (mine is set for sunset) and alexa is nice to have.  Another BIG plus is the ability to add memory flash cards!  One of the best moves Amazon has made in their Kindle line!","03 25, 2017",AD66ZTF8EY581,Love it! Here's why:,1490400000,TRUE
861,Row(oid='644ead33f66a6378cafa50a8'),B018SZT3BK,5,I absolutely love my fire hd tablet with alexa!  Everything is so clear on it!  What an improvement over the last Amazon fire!,"03 24, 2017",A9CE04XS8EZEU,"Love, love ,love my Fire Hd tablet with Alexa!",1490313600,TRUE
862,Row(oid='644ead33f66a6378cafa50ee'),B018SZT3BK,1,So dispointed with this product. Made sure this product was to come with alexa. You can tell it's supposed to by the name. I well never buy another electronic device from Amazon again. Sad the only bad review I've had to give Amazon is about an amazon device. If I can't get this device working right it will be going back.,"03 23, 2017",A39W92KVTABX4J,Sad the only bad review I've had to give Amazon ...,1490227200,TRUE
863,Row(oid='644ead33f66a6378cafa52e4'),B018SZT3BK,1,The alexa software does not proform,"03 16, 2017",AJF999XV6OXL3,One Star,1489622400,TRUE
864,Row(oid='644ead33f66a6378cafa5630'),B018SZT3BK,5,love it...nice to have lighter but larger screen. still in the process of setting it up with alexa and other apps.,"03 3, 2017",A1N0CG1H2O175Q,love it.,1488499200,TRUE
865,Row(oid='644ead33f66a6378cafa56f8'),B018SZT3BK,5,This is my 3rd Fire tablet. I love the ease of use. would never go back to another tablet. hooks right up to my fire tv and alexa and now has alexa built in. I couldn't ask for anything more.,"02 28, 2017",A140XJA4MVUAOB,I change my review on this product. It obviously has an inferior screen. After only months both tablets we bought have cracked,1488240000,TRUE
866,Row(oid='644ead33f66a6378cafa5947'),B018SZT3BK,3,Love the alexa feature just little bit disappointed that there's no playstore,"02 21, 2017",A1KA40FO2EU3MD,Three Stars,1487635200,TRUE
867,Row(oid='644ead33f66a6378cafa5a7d'),B018SZT3BK,5,"its okay . cant complain for the price. alexa doesnt work on it.
i guess it needed to update itself over night . it is working perfectly this morning.","02 16, 2017",A34D24WM2T8CVF,allow time for it to update itself overnight,1487203200,TRUE
868,Row(oid='644ead33f66a6378cafa5aac'),B018SZT3BK,3,"The tablet arrived thrun amazon shipment way ahead of scheduled time.  Thanks Amazon!!

Over all the tablet met our expectation level.

There are couple of areas we felt like the tablet need some upgrades from the current level.

1.  As advertised, Alexa was not pre-installed.  Called the customer service, then found out the software update is required to use alexa.

2.  Camera on the tablet was not that good.  Especially in the night,  the image is completely distorted.","02 16, 2017",AQCRLGHPTSR7W,Decent tablet for the Price.,1487203200,TRUE
869,Row(oid='644ead33f66a6378cafa5f7e'),B018SZT3BK,5,"I like it I've had them all and liked them all.  Best tablet around for the price.  Easy to use, easy to learn to use.  If it gets stolen I am not going to endlessly whine about it just buy anouther.  Great size easy to hold on to.  Quick loading speed and really like alexa.","02 3, 2017",A31XMJG4IXG2QX,Amazon rocks my boat with their tablets.,1486080000,TRUE
870,Row(oid='644ead33f66a6378cafa6182'),B018SZT3BK,5,great unit  and works beautifully with alexa,"01 30, 2017",A2LVMEG7IP5F90,great unit and works beautifully with,1485734400,TRUE
871,Row(oid='644ead33f66a6378cafa6293'),B018SZT3BK,3,"Supposed to have the cloud,and alexa. But neither work.won't buy another, Ever","01 28, 2017",A34M5UGZ943AZG,Alexa,1485561600,TRUE
872,Row(oid='644ead33f66a6378cafa62d9'),B018SZT3BK,4,alexa frustrating. however pleased with the hd8  love the new features.,"01 27, 2017",ARISBTI44Y7MP,Happy,1485475200,TRUE
873,Row(oid='644ead33f66a6378cafa642c'),B018SZT3BK,5,its very good except for alexa. i would like to know how to get rid of her.,"01 27, 2017",A3FHDJ1IJ6J9XR,fun,1485475200,TRUE
874,Row(oid='644ead33f66a6378cafa644a'),B018SZT3BK,5,"Great display and big screen ,alexa works great","01 26, 2017",A9HO89VNZ16RN,Love this fire,1485388800,TRUE
875,Row(oid='644ead33f66a6378cafa6702'),B018SZT3BK,5,"I don't usually write long-winded reviews, but this was just so amazing I had too. Amazon Underground has great apps for free, This has alexa and connects easily to any Amazon Echo, and Looks awesome in the Amazon case (spring for it, it is worth it).","01 19, 2017",A3SYIJUP0319QG,Would definitely buy again,1484784000,TRUE
876,Row(oid='644ead33f66a6378cafa6719'),B018SZT3BK,5,Really love this this tablet. Love the alexa app and others apps as well!!,"01 18, 2017",A9XX29BM9ILTN,Great Tablet,1484697600,TRUE
877,Row(oid='644ead33f66a6378cafa672f'),B018SZT3BK,5,"I love it. I got it because I love my Kindle and I wanted an alexa, which this has, so I got it instead.  Love all the shows and movies I can watch. Music too!  I had trouble at first but the tech support was right away and updated it fast!","01 18, 2017",A323Z89895VY4L,I love it. I got it because I love my ...,1484697600,TRUE
878,Row(oid='644ead33f66a6378cafa6881'),B018SZT3BK,3,"It is ok, but I have been spoiled by the carousel on my kindle fire.  I don't like that the pages have recommended apps along with the ones I already have installed, also too much advertisements.  I do like the silk browser, and reading books are a little easier to the eye. It is a nice size and does have some features that are very nice....the volume button on top, speed, alexa, its size and the scroll options bar. I would recommend it for someone looking for a small tablet, music and/or reading.","01 17, 2017",A30PEL3NM357DP,I don't like that the pages have recommended apps along with the ...,1484611200,TRUE
879,Row(oid='644ead33f66a6378cafa6af5'),B018SZT3BK,2,"I give this product 2 stars, not that it is a bad product. actually the hardware is prety good. it is fairly fast and the screen has a good picture, i also like the sd expansion and the price is awesome. so why only 2 stars? Amazon Amazon is the reason for the 2 stars. lets start with the extremely proprietary system they have created. there is no access ti the google play store, limiting the number of apps. no support for chromecast, ok i get that they want you to buy a fire stick, but i already have 2 chromecasts and don't want to buy the fire stick. with that the first update th the fire hd 8 added alexa, i do not want alexa and it can not be uninstalled, i have disabled it. i don't really recomend this product for more than an amazon shopping tool.","01 13, 2017",A3LAO6XVTQJYGB,questionable.,1484265600,TRUE
880,Row(oid='644ead33f66a6378cafa6f38'),B01B8MGA1Q,1,This might have worked but the amazon tap alexas it was for was junk so I did not need it.,"03 17, 2017",AKWLYXFGZW88C,This might have worked but the amazon tap alexas it ...,1489708800,TRUE
881,Row(oid='644ead33f66a6378cafa6ff2'),B01B8MGA1Q,5,I take my alexa tap everywhere and its always in the sling!,"12 1, 2016",A1V33ST7COC3LH,Fits perfect,1480550400,FALSE
882,Row(oid='644ead33f66a6378cafa7196'),B01BH83OOM,5,I liked it very much good sound small and it can still perform as a mini alexa,"08 30, 2018",A1RCAHH9T7JOFO,Great product,1535587200,TRUE
883,Row(oid='644ead33f66a6378cafa719d'),B01BH83OOM,5,this is the only alexa speaker that is made by amazon that is portable - love it,"08 27, 2018",A21ZPJEKF0FX0T,portable and bluetooth,1535328000,TRUE
884,Row(oid='644ead33f66a6378cafa7231'),B01BH83OOM,5,I use Alexa every day!! As a portable speaker and for alexa. Love the Tap!,"07 8, 2018",A2F7W29JU1NTPZ,This is an essential,1531008000,TRUE
885,Row(oid='644ead33f66a6378cafa72ad'),B01BH83OOM,5,this speaker is the best you can buy as far as portability that has alexa built in. I really love mine!,"06 3, 2018",A8F8HWPBW5QL6,works great!,1527984000,TRUE
886,Row(oid='644ead33f66a6378cafa72c1'),B01BH83OOM,5,"I have the echo, echo plus, dot , and tap. I Love them all but the tap is my fav. I can grab and bring anywhere. I brought to work and 3 people immediately ordered one. It is way smaller than the echo/echo plus, sounds great. It does do voice command from afar--has great response and you can tell her what to do from your pool float---- how great is that !!

AmAzOn PuhLease make it do all the stuff the echo can do - - - - Need multidevice music!!!!

PS you used t have to touch it to activate but now it works like other alexa devices, just wait for update to load then go to settings and click on hands free YaY!!","05 28, 2018",A1VBIR4IP4Q13P,I Love them all but the tap is my fav,1527465600,TRUE
887,Row(oid='644ead33f66a6378cafa72cf'),B01BH83OOM,5,We love this thing it is the perfect alexa for our household.  I am just sad that it is the redheaded step child of alexas.  Amazon doesnt add features to it like they do with all the other alexas.  I love the portability and it has great sound.  We are constantly carrying it around the house to keep the music moving with us. It goes outside for backyard enjoyment.  We love it!,"05 24, 2018",A34GHA0DAHLMZ0,We love this thing it is the perfect alexa for our ...,1527120000,TRUE
888,Row(oid='644ead33f66a6378cafa737a'),B01BH83OOM,4,Work great but don't like you cant sync music with other alexas,"04 4, 2018",A1H6336C9IN01J,Four Stars,1522800000,TRUE
889,Row(oid='644ead33f66a6378cafa738b'),B01BH83OOM,4,Some times doesnt work. Ask for play music and it donts. I took it other place and didn't get internet conection.  So just at house.  I couldn't use it as it says take alexa every where you go,"04 1, 2018",A36MM7UJCTDL11,Some times doesnt work. Ask for play music and ...,1522540800,TRUE
890,Row(oid='644ead33f66a6378cafa73a5'),B01BH83OOM,5,I'd already rated this but apparently my rating was removed or deleted. Fact is I've had this thing for a year now and I still love it. Yeah the music stops playing every now and again but a simple alexa Patti Pandora picks up where it left off. No issues with it disconnecting from wifi and if you have the rubber protector case you realize you can charge the speaker with a micro USB right? You don't need to charge it on the dock. Anyway I wish they would come out with a 2nd Gen version this is by far my favorite Amazon device.,"03 25, 2018",A1NB86VZRY4WO1,Awesome still after 1 year,1521936000,TRUE
891,Row(oid='644ead33f66a6378cafa73b5'),B01BH83OOM,5,My husband loves  his alexa. Plays a lot games on it and asks questions.,"03 20, 2018",AUHE71V3TCD7N,My husband loves his alexa. Plays a lot games ...,1521504000,FALSE
892,Row(oid='644ead33f66a6378cafa73ba'),B01BH83OOM,5,Sound quality is pretty good. Easy to use. The update with voice activation makes it using around the house much easier.  Battery last pretty long time. HOPEFULLY AMAZON comes out with an update to sync  with other alexa' s for multi -room music playing.,"03 19, 2018",ADTWV8MLE9KXC,Sound quality is pretty good. Easy to use,1521417600,TRUE
893,Row(oid='644ead33f66a6378cafa73d1'),B01BH83OOM,3,"I purchased this when it went on sale for cyber monday I think. So I've had it long enough to feel comfortable offering an opinion. I use it daily to listen to NPR. I used it for awhile to coach me through a plank workout. My daughter used it to play akinator with her friend. It's a remarkably convenient device.

However, if sound quality is your first priority and you're hoping to kill two birds by getting an alexa-enabled bluetooth speaker, you will be disappointed. I unfortunately have heard the bose soundlink II and that device sounds wonderful. The tap by comparison sounds ok. Sufficient for voice content like news and podcast. Underwhelming for music. To the point that I'm still in the market for a good-sounding bluetooth speaker.

It does get surprisingly loud though which leads me to my one true gripe and this would be attributable to the software I think. When I tap the button to activate Alexa, the volume of the response is very loud and out of proportion with whatever volume you had it set to. So I find myself rapidly tapping the down volume key. This loud response might have made sense for the original echo where you might be calling to it from across the room. For something portable that you in all likelihood have right next to you (by default, you tap the button to activate Alexa), this loud response is necessary and somewhat annoying","03 15, 2018",AD9LXCI1ZXYHD,Mediocre sound quality for music playback,1521072000,TRUE
894,Row(oid='644ead33f66a6378cafa7439'),B01BH83OOM,5,Loving the alexa tap,"03 1, 2018",A28AMEV94JIENB,"we use it for mostly for music we love, but get information on game times and things going on in our area",1519862400,TRUE
895,Row(oid='644ead33f66a6378cafa7474'),B01BH83OOM,3,"I have purchased the echo, 2 dots and this tap. It is probably the worst of the alexa product line.  Constantly disconnecting from the WiFi connection.
Everytime I try to use it, I have to reconnect it to the network.  Such a headache.","02 24, 2018",A1OM9EP3FUXCGH,Will not stay connected.,1519430400,TRUE
896,Row(oid='644ead33f66a6378cafa7479'),B01BH83OOM,3,This speaker is great to take out on the back patio when Im working or relaxing in the yard. I do really wish I could make it part of my music speaker group so that it would add to the surround sound effect when I tell alexa to play music everywhere. This seems a no brainer.  Why isn't this possible?,"02 22, 2018",A15TD0U4PNHOP7,Missing basic Echo features,1519257600,TRUE
897,Row(oid='644ead33f66a6378cafa749c'),B01BH83OOM,5,Love alexa,"02 18, 2018",A2SIYURQ8PYEBF,Five Stars,1518912000,TRUE
898,Row(oid='644ead33f66a6378cafa7504'),B01BH83OOM,1,"I hate this speaker. I have several dots, and the echoes. They work great. This one... Not so much. It looses connection whether it's bluetooth or through internet. I wanted to use this for my morning show on iheartradio, but I can't even listen without it constantly cutting in and out. Interesting thing is that it works with an Aux cord through my phone (which is using the same internet connection). This defeats the whole purpose of being able to ask alexa to play my radio station in the morning WITHOUT cords. The only thing this speaker is good for is getting me pissed off every morning before work. Thanks Amazon. Just what I need.","02 3, 2018",AJTRTQFXF4NJD,Don't buy unless you like intermittent music,1517616000,TRUE
899,Row(oid='644ead33f66a6378cafa7529'),B01BH83OOM,4,the only thing is some times alexa walnt work right.,"01 29, 2018",A3V4LXO91JIJEZ,Four Stars,1517184000,TRUE
900,Row(oid='644ead33f66a6378cafa7534'),B01BH83OOM,5,"It takes a while to figure out how to talk to alexa, but the possibilities are endless. The tap is unique in the fact that it's portable. You can bring it anywhere around your home. We live in the country so we use ours a lot on the patio.","01 28, 2018",A1OYU05UDYC4KK,It takes a while to figure out how to talk ...,1517097600,TRUE
901,Row(oid='644ead33f66a6378cafa754c'),B01BH83OOM,5,I like that its very handsfree especially while cleaning and cooking my kids love the idea of asking alexa to play a song only thing is would be nice to ask her about specific locations to map and give info,"01 26, 2018",ADQ7FBB5L77XK,How alexa works and the many features it has,1516924800,TRUE
902,Row(oid='644ead33f66a6378cafa7553'),B01BH83OOM,4,"It's fun, making shopping lists and listening to music channels. Downside it's not the alexa so some things you can't do. But I like my tap.","01 26, 2018",A22TZ0ED32RU5D,Love that it is portable,1516924800,TRUE
903,Row(oid='644ead33f66a6378cafa7631'),B01BH83OOM,5,"This is the second alexa unit I have bought. I bought it for the bathroom, so now I don't have to sing or whistle any more. I now listen to my favorite songs. I like the fact that it is rechargeable and can be placed anywhere. I highly recommend the unit.","01 12, 2018",A2XLULHGZQBZWO,Alexa makes life easier,1515715200,TRUE
904,Row(oid='644ead33f66a6378cafa766a'),B01BH83OOM,5,"Like it... but sometimes it doesnt listen, just like my kid! I feel like i yell alexa just as much as the dogs and kid...","01 9, 2018",A1J4LG5QD0KQLL,Like it.,1515456000,TRUE
905,Row(oid='644ead33f66a6378cafa76bf'),B01BH83OOM,5,"I love everything about the Amazon Tap! It is like having an Echo but on the go! I take it eith me everywhere I go and has been so enjoyable to use especially at parties!

The only not so cool thing which i hope can be part of thr software upgrade (just like enabling the voice activated alexa) is that it cant be used to make calls and drop in. I hope Amazon can aff thus feature to the Tap. Nevertheless, giving it 5 stars!","12 29, 2017",A23NYX5XJC0QNF,Its like having an on the go Echo or Dot,1514505600,TRUE
906,Row(oid='644ead33f66a6378cafa76d7'),B01BH83OOM,5,"I got this to have alexa anywhere I go in the house. The speaker is great and is great for hanging out on the back porch with friends and family. This is a great product to have,  you can take it to places in your home where you wouldn't want to have an echo 24/7.","12 26, 2017",A44MUABZ04IQ3,Neat little device that allows alexa to go everywhere in the house.,1514246400,TRUE
907,Row(oid='644ead33f66a6378cafa76e9'),B01BH83OOM,3,"A little pricey for such a limited speaker sound quality wise, not enough bass is given in my opinion. Also started chopping connection wise every 15 second or so but that may be from using it in the bathroom while in the shower.
Not completely horrible but you could definitely find a cheaper one with the same musical quality.
Loved alexa and that aspect but was expecting more.","12 20, 2017",A1ASB9IR871T4G,You could find for cheaper!,1513728000,TRUE
908,Row(oid='644ead33f66a6378cafa7714'),B01BH83OOM,5,Great sound and good battery life. Great replacement of my cheap portable speaker that finally lost it's bluetooth connection. Now I can just tell it to play pandora and Bang it does it. Great to have all the alexa features in a portable.,"12 16, 2017",A2VMNSXNG7RJXI,Better than just any ordinary portable,1513382400,TRUE
909,Row(oid='644ead33f66a6378cafa7764'),B01BH83OOM,2,"I purchased this unit when it first came out . I liked the fact that it was portable, using battery power or leaving it in its chager. That being said multi room play has not been made an inclusinary option. I was ecstatic when they enabled the voice control without pressing the Mic button, but this feature should of been developed at the same time that was done for all of the other alexa enabled devices. So now I have 2 devices that can do multi room music and a third that cannot..Amazon you need to step up and have the tap supported as well","12 3, 2017",A324PSXMAZFRW2,Will not link with the new multi room feature,1512259200,TRUE
910,Row(oid='644ead33f66a6378cafa7774'),B01BH83OOM,2,"When it works it's okay, but most of the time, it loses connectivity until we unplug it or replug it depending on the situation. It's like it gets tired of being plugged in. Also, a lot of yelling is required for it to hear us even when it is working properly. It doesn't understand much, and it's go-to is adding a Pandora station to our account when it can't find the music we are looking for, even when it had that music just yesterday. I would not buy this or any other Amazon alexa-enabled product until the tech improves significantly. It's very frustrating at the moment.","11 29, 2017",A2UBADO0GRMDQI,"Loses connectivity often, doesn't understand unless you're yelling.",1511913600,TRUE
911,Row(oid='644ead33f66a6378cafa779d'),B01BH83OOM,5,I love this even thought I have not fully used all the functions of this or alexa,"11 22, 2017",A20CJNBXXFVNB9,Five Stars,1511308800,TRUE
912,Row(oid='644ead33f66a6378cafa77ed'),B01BH83OOM,3,"After numerous youtube videos, amazon reviews, I just got the tap at the sale price.  Bottom line for me - it's worth it. Yes, it's just 3 stars, but there's reasons.  Here's why:  I was looking easy listening - quiet office background music or tune in radio (90% of what it does), and did not want the dot+bluetooth option.  The fidelity is not up to bose standards, or even jbl flip4 standards, but it's good enough for an office.  Second, for a portable alexa, it does the job in hands free mode, includes a charging base, and is simple and functional.
All of the above would get it 4 stars, but 1 additional star is subtracted for (a) hardware limitation of not working well on dual band, auto negotiating home routers (I had to separate 2.6 and 5g bands), (b) not able to add the tap into alexa music groups, and (c) echo tap LEDs are sub-par compared to echo dot","11 8, 2017",A3HIT72Z41NG6J,"Worth it for me, even with trade offs",1510099200,TRUE
913,Row(oid='644ead33f66a6378cafa7809'),B01BLTQ4MQ,2,"cool product and alexa works as any device that supports it, but it's showing glitches...maybe even new has problems but I feel refurbished doesn't = fixed.","08 25, 2018",A2QGE75LV1ZE8F,refurbished,1535155200,TRUE
914,Row(oid='644ead33f66a6378cafa791e'),B01C4UY0JK,5,"I had a 5 year old dvr and camera system that I replaced with these.  Always having trouble with the remote viewing, staying connected etc.  Not user friendly.  So, when I did research to replace them the thing I kept reminding myself that I was looking for was: simple to set up and easy to use.  Well, that's exactly what these do.  Each camera set up in minutes on my wifi. We have alexa and she could show the image immediately by asking...no setup there required.  I've been playing with the settings and viewing remotely.  The mobile app is easy to use and there are lots of settings.  I'm also amazed at the picture quality.  In fact, I bought the aftermarket housing and mounted one on my front porch.  My wife and I starred in amazement at the quality of the picture at night.  It's fabulous.  No batteries to worry abut, no weird problems connecting remotely or at home.  They just work.  Highly recommend.","09 6, 2018",AKFRRF7S3VIK8,"Simple to set up, easy to use....they just work!",1536192000,TRUE
915,Row(oid='644ead33f66a6378cafa7bbb'),B01C4UY0JK,5,Love the quality of this camera and that it works so well with alexa!,"07 26, 2018",A1MZRSJZBGS849,Perfect shelf camera!,1532563200,TRUE
916,Row(oid='644ead33f66a6378cafa7c39'),B01C4UY0JK,4,"The video was ok I got a better product from wyze and it was cheaper.  Doesn't move or rotate and the image quality is just ok.  I use it with alexa show, and was no trouble setting up.  Don't like that you have to pay to get full features, whereas the Wyze  let's you use a mini sd  card to record videos for up to 2 days.","07 25, 2018",AIE44O3NVUH3V,Works well with alexa show,1532476800,TRUE
917,Row(oid='644ead33f66a6378cafa7c68'),B01C4UY0JK,4,"The cam  is really nice and has a really high quality video; but the controlling software is still young.
The mobile app is functional but sluggish. The web app only really let's you watch the video feed; there are no other controls other than off/on.
Alexa integration is still off; I have 5 echo devices and they all go bonkers when alexa notifications are on, (or maybe the usage instructions are not clear on how to use this feature). I did not know how to dismiss notifications.
The control is limited to off/on, notifications on/off, and some other very basic things. The phone in same location feature (turns off notifications when you are at the same location) did not work for me. Had to disable. I am giving Amazon the benefit of the doubt waiting for them to improve the software.

Amazon, allow full control through the web; not everyone adopting this tech wants to use a mobile only controller.","07 25, 2018",A1TTQOEGCCWEIZ,Great hardware; software immature.,1532476800,TRUE
918,Row(oid='644ead33f66a6378cafa7cb0'),B01C4UY0JK,5,I really like the cloud cam. It has several different mounting options and really easy to setup and view from phone or alexa show. Only dislike is that it doesn't do the home/away all the time. Sometime have to go into the app just so that it knows were home and quits recording.,"07 25, 2018",A1WI731GW5ZKH6,Good video and easy to use,1532476800,TRUE
919,Row(oid='644ead33f66a6378cafa7ed6'),B01C4UY0JK,2,Lots of glitches. It didn't seem to remember settings very long and caused my alexa to do strange things.  Will be returning.,"06 18, 2018",AM9KRJCYERFCD,Lots of glitches. It didn't seem to remember settings ...,1529280000,TRUE
920,Row(oid='644ead33f66a6378cafa7f3a'),B01C4UY0JK,1,Very disappointed In the quality! It says 1080 but it looks like in the 780... I bought 3 of them with the show 3 dots and a alexa.. we almost bought the thermostat and the doorbell but I don't know if we will go that far at this point.. we switched our house over the the Alexa stuff and Im not impressed. Mostly with the qualit of the cameras. Not only that but they're delayed about 3 seconds. We bought it to have in our twins room the only room and our sons room and I feel like its a waste at this point...,"06 7, 2018",A10Z53PUXQTMBS,Very disappointed In the quality,1528329600,TRUE
921,Row(oid='644ead34f66a6378cafa80bd'),B01C4UY0JK,1,"i read everything about this product, i purchased 2 cameras and i find out with the product here in Mexico where i live that the app does not exist for the mexican App Store, it is just ridiculous , same thing with the alexa dots i purchased,","04 27, 2018",ALLJI1K64OJQI,really? you guys must be kidding me,1524787200,TRUE
922,Row(oid='644ead34f66a6378cafa8112'),B01C4UY0JK,4,I like the camera. I don't like that you cant acces the camera from alexa,"04 19, 2018",A3QJ7B81YM6FZB,Four Stars,1524096000,TRUE
923,Row(oid='644ead34f66a6378cafa816c'),B01C4UY0JK,5,A really good camera with very good night vision.... was super smooth and easy to pair and setup the camera compared to the other cheap brands.... and the most important thing it actually works with alexa....i mean really works with a very minimum wait which was a problem for me with all other cameras. Excellent camera.,"04 17, 2018",AF9WVG8G1PUJR,Easy smooth setup...Works great with alexa,1523923200,TRUE
924,Row(oid='644ead34f66a6378cafa817d'),B01C4UY0JK,3,"We have a 4 camera arlo pro system in place. The amazon camera does better with laggenerally in 1 to 3 seconds after opening the app the live stream loads (200mbps cable internet). We purchased this so we would have a camera that would load quickly on our phones, but especially our fire tv and echo spot.

The arlo pros 720p picture quality is much sharper. The cloud cam image quality really is just mediocre, disappointing especially at 1080p.

For $100-120, its not a bad camera. It has a much faster load time than our arlos and smoother integration with the alexa platform. But those are the only reasons we are keeping it. Otherwise Id recommend Arlo Pro or Nest.","04 12, 2018",A216ZIBO7WON2N,"Okay value. Not great, but not terrible either. Better response times than Arlo Pro.",1523491200,FALSE
925,Row(oid='644ead34f66a6378cafa819e'),B01C4UY0JK,5,"Love it we use it every day, I also have the amazon fire tv to use alexa to watch the camera on my tv!!!","04 5, 2018",A3VETMFF2ZPLWA,To see it on the amazon tv by telling alexa!!!,1522886400,TRUE
926,Row(oid='644ead34f66a6378cafa8297'),B01C4UY0JK,1,"Speaker on the camera is of low quality voice is not clear.  Connectivity with alexa is bad, most of the time they do not connect. If connected video quality is fair.","03 21, 2018",AZVEG2SKJ3TYV,Speaker on device and connectivity with alexa on my TV.,1521590400,TRUE
927,Row(oid='644ead34f66a6378cafa8382'),B01C4UY0JK,1,"Not able to trigger routines with items in the alexa ecosystem. For example...if Motion Is detected rather than just start recording you should be able to have it switch the lights or maybes trigger an alarm. Also there should be a way to string together the various video clips instead of having to go through each short video. I have a couple  nest cameras and you can scroll through the days video feed define particular items that may have not been picked up by the motion detector.  You should have the ability to turn off the greenlight makes the camera so I obvious. I also Think they should come in different colors. Or maybe just black but white sticks out too much.  I have four of these cameras, the reason I was enticed to buy them was because I wanted to put one in my garage and when the garage door opens I wanted it to detect the motion and turn on the garage lights  and begin recording.  What I have is a camera that will record in night vision with a very poor picture","02 8, 2018",A39J9YDC3PK9S2,What I have is a camera that will record in night vision with a very poor,1518048000,TRUE
928,Row(oid='644ead34f66a6378cafa83f1'),B01C4UY0JK,5,"Great quality and great value
 Works seamlessly with all my other alexa devices","01 22, 2018",A3TEHNCFNN3MUT,Great quality and great value Works seamlessly with all my ...,1516579200,TRUE
